County_Code,County_Name,Year,Deaths,Population
01001,"Autauga County, AL",1992,310,36016
01003,"Baldwin County, AL",1992,977,106588
01005,"Barbour County, AL",1992,277,26942
01007,"Bibb County, AL",1992,171,17369
01009,"Blount County, AL",1992,385,40780
01011,"Bullock County, AL",1992,152,11110
01013,"Butler County, AL",1992,266,21749
01015,"Calhoun County, AL",1992,1120,115979
01017,"Chambers County, AL",1992,455,37117
01019,"Cherokee County, AL",1992,226,20181
01021,"Chilton County, AL",1992,325,33514
01023,"Choctaw County, AL",1992,165,16219
01025,"Clarke County, AL",1992,275,27549
01027,"Clay County, AL",1992,161,13413
01029,"Cleburne County, AL",1992,123,12809
01031,"Coffee County, AL",1992,394,41434
01033,"Colbert County, AL",1992,555,52789
01035,"Conecuh County, AL",1992,201,14262
01037,"Coosa County, AL",1992,112,11140
01039,"Covington County, AL",1992,440,36960
01041,"Crenshaw County, AL",1992,166,13538
01043,"Cullman County, AL",1992,683,69889
01045,"Dale County, AL",1992,358,49786
01047,"Dallas County, AL",1992,543,47996
01049,"DeKalb County, AL",1992,620,56899
01051,"Elmore County, AL",1992,464,52606
01053,"Escambia County, AL",1992,401,36377
01055,"Etowah County, AL",1992,1112,101017
01057,"Fayette County, AL",1992,203,18204
01059,"Franklin County, AL",1992,298,28686
01061,"Geneva County, AL",1992,296,24253
01063,"Greene County, AL",1992,113,10276
01065,"Hale County, AL",1992,206,15956
01067,"Henry County, AL",1992,174,15690
01069,"Houston County, AL",1992,726,83805
01071,"Jackson County, AL",1992,470,49257
01073,"Jefferson County, AL",1992,6900,660947
01075,"Lamar County, AL",1992,183,15618
01077,"Lauderdale County, AL",1992,773,82347
01079,"Lawrence County, AL",1992,298,32311
01081,"Lee County, AL",1992,575,91687
01083,"Limestone County, AL",1992,460,57180
01085,"Lowndes County, AL",1992,128,12692
01087,"Macon County, AL",1992,302,24956
01089,"Madison County, AL",1992,1669,254140
01091,"Marengo County, AL",1992,256,23150
01093,"Marion County, AL",1992,323,29882
01095,"Marshall County, AL",1992,790,73733
01097,"Mobile County, AL",1992,3348,388308
01099,"Monroe County, AL",1992,221,24232
01101,"Montgomery County, AL",1992,1850,215871
01103,"Morgan County, AL",1992,885,103625
01105,"Perry County, AL",1992,136,12248
01107,"Pickens County, AL",1992,232,20925
01109,"Pike County, AL",1992,297,28391
01111,"Randolph County, AL",1992,248,20724
01113,"Russell County, AL",1992,489,48913
01115,"St. Clair County, AL",1992,451,52757
01117,"Shelby County, AL",1992,654,106410
01119,"Sumter County, AL",1992,170,16038
01121,"Talladega County, AL",1992,737,75549
01123,"Tallapoosa County, AL",1992,470,39681
01125,"Tuscaloosa County, AL",1992,1271,154073
01127,"Walker County, AL",1992,760,68264
01129,"Washington County, AL",1992,169,16953
01131,"Wilcox County, AL",1992,147,13648
01133,"Winston County, AL",1992,237,22291
02010,"Aleutian Islands Census Area, AK",1992,17,11938
02013,"Aleutians East Borough, AK",1992,Missing,Missing
02016,"Aleutians West Census Area, AK",1992,Missing,Missing
02020,"Anchorage Borough, AK",1992,889,246048
02050,"Bethel Census Area, AK",1992,75,14191
02060,"Bristol Bay Borough, AK",1992,Suppressed,1545
02070,"Dillingham Census Area, AK",1992,36,6110
02090,"Fairbanks North Star Borough, AK",1992,255,82657
02100,"Haines Borough, AK",1992,12,2171
02110,"Juneau Borough, AK",1992,128,28437
02122,"Kenai Peninsula Borough, AK",1992,168,43518
02130,"Ketchikan Gateway Borough, AK",1992,67,14523
02150,"Kodiak Island Borough, AK",1992,53,13933
02164,"Lake and Peninsula Borough, AK",1992,Missing,Missing
02170,"Matanuska-Susitna Borough, AK",1992,174,44719
02180,"Nome Census Area, AK",1992,53,8661
02185,"North Slope Borough, AK",1992,28,6541
02188,"Northwest Arctic Borough, AK",1992,47,6392
02201,"Prince of Wales-Outer Ketchikan Census Area, AK",1992,35,6302
02220,"Sitka Borough, AK",1992,48,9046
02231,"Skagway-Yakutat-Angoon Census Area, AK",1992,18,4566
02232,"Skagway-Hoonah-Angoon Census Area, AK",1992,Missing,Missing
02240,"Southeast Fairbanks Census Area, AK",1992,29,5958
02261,"Valdez-Cordova Census Area, AK",1992,38,10056
02270,"Wade Hampton Census Area, AK",1992,34,6161
02280,"Wrangell-Petersburg Census Area, AK",1992,43,6989
02282,"Yakutat Borough, AK",1992,Missing,Missing
02290,"Yukon-Koyukuk Census Area, AK",1992,52,8927
02900,"Alaska (all counties, 1979-1988)",1992,Missing,Missing
04001,"Apache County, AZ",1992,407,63052
04003,"Cochise County, AZ",1992,814,101550
04005,"Coconino County, AZ",1992,443,102506
04007,"Gila County, AZ",1992,494,42692
04009,"Graham County, AZ",1992,237,27905
04011,"Greenlee County, AZ",1992,48,8585
04012,"La Paz County, AZ",1992,Missing,Missing
04013,"Maricopa County, AZ",1992,17194,2272820
04015,"Mohave County, AZ",1992,1298,108677
04017,"Navajo County, AZ",1992,559,80387
04019,"Pima County, AZ",1992,5983,698525
04021,"Pinal County, AZ",1992,1068,126126
04023,"Santa Cruz County, AZ",1992,169,32273
04025,"Yavapai County, AZ",1992,1420,118394
04027,"Yuma County, AZ",1992,921,133881
05001,"Arkansas County, AR",1992,311,21449
05003,"Ashley County, AR",1992,244,24582
05005,"Baxter County, AR",1992,490,32754
05007,"Benton County, AR",1992,966,107567
05009,"Boone County, AR",1992,297,29565
05011,"Bradley County, AR",1992,198,11913
05013,"Calhoun County, AR",1992,71,5765
05015,"Carroll County, AR",1992,221,20008
05017,"Chicot County, AR",1992,185,15763
05019,"Clark County, AR",1992,255,21979
05021,"Clay County, AR",1992,266,18092
05023,"Cleburne County, AR",1992,248,20360
05025,"Cleveland County, AR",1992,92,7839
05027,"Columbia County, AR",1992,280,25917
05029,"Conway County, AR",1992,211,19311
05031,"Craighead County, AR",1992,633,71304
05033,"Crawford County, AR",1992,376,44484
05035,"Crittenden County, AR",1992,471,49697
05037,"Cross County, AR",1992,206,19287
05039,"Dallas County, AR",1992,131,9608
05041,"Desha County, AR",1992,205,16426
05043,"Drew County, AR",1992,157,17454
05045,"Faulkner County, AR",1992,445,64997
05047,"Franklin County, AR",1992,200,15461
05049,"Fulton County, AR",1992,103,10124
05051,"Garland County, AR",1992,1026,76584
05053,"Grant County, AR",1992,143,14470
05055,"Greene County, AR",1992,360,32862
05057,"Hempstead County, AR",1992,240,22296
05059,"Hot Spring County, AR",1992,278,26641
05061,"Howard County, AR",1992,193,13844
05063,"Independence County, AR",1992,301,31760
05065,"Izard County, AR",1992,196,11818
05067,"Jackson County, AR",1992,267,18865
05069,"Jefferson County, AR",1992,916,85888
05071,"Johnson County, AR",1992,194,19016
05073,"Lafayette County, AR",1992,105,9336
05075,"Lawrence County, AR",1992,229,17460
05077,"Lee County, AR",1992,149,12833
05079,"Lincoln County, AR",1992,128,13919
05081,"Little River County, AR",1992,145,13776
05083,"Logan County, AR",1992,263,20953
05085,"Lonoke County, AR",1992,308,40882
05087,"Madison County, AR",1992,119,12484
05089,"Marion County, AR",1992,147,12697
05091,"Miller County, AR",1992,424,38644
05093,"Mississippi County, AR",1992,584,55485
05095,"Monroe County, AR",1992,153,11085
05097,"Montgomery County, AR",1992,85,8032
05099,"Nevada County, AR",1992,122,10001
05101,"Newton County, AR",1992,82,7700
05103,"Ouachita County, AR",1992,400,29975
05105,"Perry County, AR",1992,84,8388
05107,"Phillips County, AR",1992,386,28083
05109,"Pike County, AR",1992,125,10146
05111,"Poinsett County, AR",1992,275,24571
05113,"Polk County, AR",1992,206,17773
05115,"Pope County, AR",1992,421,48353
05117,"Prairie County, AR",1992,99,9329
05119,"Pulaski County, AR",1992,3072,355941
05121,"Randolph County, AR",1992,188,16967
05123,"St. Francis County, AR",1992,337,28522
05125,"Saline County, AR",1992,510,67740
05127,"Scott County, AR",1992,117,10437
05129,"Searcy County, AR",1992,99,7667
05131,"Sebastian County, AR",1992,1008,103214
05133,"Sevier County, AR",1992,150,14601
05135,"Sharp County, AR",1992,235,14985
05137,"Stone County, AR",1992,140,10170
05139,"Union County, AR",1992,586,46792
05141,"Van Buren County, AR",1992,184,14329
05143,"Washington County, AR",1992,961,122535
05145,"White County, AR",1992,601,57148
05147,"Woodruff County, AR",1992,135,9210
05149,"Yell County, AR",1992,218,18516
06001,"Alameda County, CA",1992,9587,1332096
06003,"Alpine County, CA",1992,Suppressed,1162
06005,"Amador County, CA",1992,335,32239
06007,"Butte County, CA",1992,2038,190276
06009,"Calaveras County, CA",1992,364,35174
06011,"Colusa County, CA",1992,138,16859
06013,"Contra Costa County, CA",1992,5591,838487
06015,"Del Norte County, CA",1992,225,27287
06017,"El Dorado County, CA",1992,866,135725
06019,"Fresno County, CA",1992,5076,710995
06021,"Glenn County, CA",1992,251,25543
06023,"Humboldt County, CA",1992,1129,122890
06025,"Imperial County, CA",1992,836,124133
06027,"Inyo County, CA",1992,198,18381
06029,"Kern County, CA",1992,4097,590115
06031,"Kings County, CA",1992,612,107442
06033,"Lake County, CA",1992,737,54325
06035,"Lassen County, CA",1992,207,28588
06037,"Los Angeles County, CA",1992,61980,9071145
06039,"Madera County, CA",1992,730,99672
06041,"Marin County, CA",1992,1692,235529
06043,"Mariposa County, CA",1992,139,15518
06045,"Mendocino County, CA",1992,733,81896
06047,"Merced County, CA",1992,1102,189419
06049,"Modoc County, CA",1992,102,9864
06051,"Mono County, CA",1992,45,10371
06053,"Monterey County, CA",1992,2157,372347
06055,"Napa County, CA",1992,1166,114178
06057,"Nevada County, CA",1992,733,82848
06059,"Orange County, CA",1992,14827,2500957
06061,"Placer County, CA",1992,1355,186971
06063,"Plumas County, CA",1992,189,20702
06065,"Riverside County, CA",1992,10041,1285646
06067,"Sacramento County, CA",1992,7632,1121177
06069,"San Benito County, CA",1992,252,38295
06071,"San Bernardino County, CA",1992,9984,1534276
06073,"San Diego County, CA",1992,17639,2596331
06075,"San Francisco County, CA",1992,8174,735816
06077,"San Joaquin County, CA",1992,3824,499940
06079,"San Luis Obispo County, CA",1992,1746,221410
06081,"San Mateo County, CA",1992,4843,662413
06083,"Santa Barbara County, CA",1992,2663,378158
06085,"Santa Clara County, CA",1992,8244,1531941
06087,"Santa Cruz County, CA",1992,1634,233100
06089,"Shasta County, CA",1992,1459,156596
06091,"Sierra County, CA",1992,34,3328
06093,"Siskiyou County, CA",1992,475,44242
06095,"Solano County, CA",1992,2159,359669
06097,"Sonoma County, CA",1992,3385,404646
06099,"Stanislaus County, CA",1992,2931,394319
06101,"Sutter County, CA",1992,556,69157
06103,"Tehama County, CA",1992,562,52129
06105,"Trinity County, CA",1992,152,13217
06107,"Tulare County, CA",1992,2481,332118
06109,"Tuolumne County, CA",1992,423,50774
06111,"Ventura County, CA",1992,3900,683852
06113,"Yolo County, CA",1992,938,146511
06115,"Yuba County, CA",1992,476,60757
08001,"Adams County, CO",1992,1592,284137
08003,"Alamosa County, CO",1992,94,13822
08005,"Arapahoe County, CO",1992,1910,420270
08007,"Archuleta County, CO",1992,34,5701
08009,"Baca County, CO",1992,53,4484
08011,"Bent County, CO",1992,46,4996
08013,"Boulder County, CO",1992,1103,240417
08015,"Chaffee County, CO",1992,139,13024
08017,"Cheyenne County, CO",1992,27,2451
08019,"Clear Creek County, CO",1992,31,8049
08021,"Conejos County, CO",1992,66,7513
08023,"Costilla County, CO",1992,33,3208
08025,"Crowley County, CO",1992,40,4167
08027,"Custer County, CO",1992,18,2099
08029,"Delta County, CO",1992,273,22339
08031,"Denver County, CO",1992,4661,496369
08033,"Dolores County, CO",1992,11,1383
08035,"Douglas County, CO",1992,200,73702
08037,"Eagle County, CO",1992,49,25431
08039,"Elbert County, CO",1992,40,10723
08041,"El Paso County, CO",1992,2210,422271
08043,"Fremont County, CO",1992,420,33151
08045,"Garfield County, CO",1992,185,31491
08047,"Gilpin County, CO",1992,20,3172
08049,"Grand County, CO",1992,31,8611
08051,"Gunnison County, CO",1992,64,11184
08053,"Hinsdale County, CO",1992,Suppressed,511
08055,"Huerfano County, CO",1992,68,6148
08057,"Jackson County, CO",1992,11,1647
08059,"Jefferson County, CO",1992,2477,457372
08061,"Kiowa County, CO",1992,17,1631
