County_Code,County_Name,Year,Deaths,Population
01001,"Autauga County, AL",1989,259,34039
01003,"Baldwin County, AL",1989,862,96266
01005,"Barbour County, AL",1989,272,25364
01007,"Bibb County, AL",1989,161,16390
01009,"Blount County, AL",1989,402,38749
01011,"Bullock County, AL",1989,138,11189
01013,"Butler County, AL",1989,253,22022
01015,"Calhoun County, AL",1989,1151,116583
01017,"Chambers County, AL",1989,420,37311
01019,"Cherokee County, AL",1989,226,19446
01021,"Chilton County, AL",1989,313,32372
01023,"Choctaw County, AL",1989,153,16159
01025,"Clarke County, AL",1989,292,27218
01027,"Clay County, AL",1989,156,13180
01029,"Cleburne County, AL",1989,134,12743
01031,"Coffee County, AL",1989,326,40419
01033,"Colbert County, AL",1989,506,51388
01035,"Conecuh County, AL",1989,165,14235
01037,"Coosa County, AL",1989,105,11083
01039,"Covington County, AL",1989,483,36579
01041,"Crenshaw County, AL",1989,175,13776
01043,"Cullman County, AL",1989,688,67013
01045,"Dale County, AL",1989,353,49965
01047,"Dallas County, AL",1989,562,49029
01049,"DeKalb County, AL",1989,596,54518
01051,"Elmore County, AL",1989,445,48706
01053,"Escambia County, AL",1989,378,35737
01055,"Etowah County, AL",1989,1212,100452
01057,"Fayette County, AL",1989,167,17973
01059,"Franklin County, AL",1989,324,27996
01061,"Geneva County, AL",1989,268,23440
01063,"Greene County, AL",1989,137,10234
01065,"Hale County, AL",1989,176,15394
01067,"Henry County, AL",1989,167,15323
01069,"Houston County, AL",1989,698,80721
01071,"Jackson County, AL",1989,487,47802
01073,"Jefferson County, AL",1989,6936,654426
01075,"Lamar County, AL",1989,199,15841
01077,"Lauderdale County, AL",1989,742,79432
01079,"Lawrence County, AL",1989,294,31427
01081,"Lee County, AL",1989,592,86017
01083,"Limestone County, AL",1989,421,53809
01085,"Lowndes County, AL",1989,113,12800
01087,"Macon County, AL",1989,286,25281
01089,"Madison County, AL",1989,1674,236335
01091,"Marengo County, AL",1989,290,23470
01093,"Marion County, AL",1989,304,29970
01095,"Marshall County, AL",1989,760,70555
01097,"Mobile County, AL",1989,3452,379239
01099,"Monroe County, AL",1989,227,23378
01101,"Montgomery County, AL",1989,1871,210221
01103,"Morgan County, AL",1989,888,98911
01105,"Perry County, AL",1989,137,13087
01107,"Pickens County, AL",1989,240,20923
01109,"Pike County, AL",1989,280,27697
01111,"Randolph County, AL",1989,254,19915
01113,"Russell County, AL",1989,540,46640
01115,"St. Clair County, AL",1989,392,49192
01117,"Shelby County, AL",1989,583,96552
01119,"Sumter County, AL",1989,174,16310
01121,"Talladega County, AL",1989,756,74348
01123,"Tallapoosa County, AL",1989,435,38847
01125,"Tuscaloosa County, AL",1989,1216,149166
01127,"Walker County, AL",1989,790,67902
01129,"Washington County, AL",1989,173,16754
01131,"Wilcox County, AL",1989,155,13862
01133,"Winston County, AL",1989,222,21873
02010,"Aleutian Islands Census Area, AK",1989,29,11764
02013,"Aleutians East Borough, AK",1989,Missing,Missing
02016,"Aleutians West Census Area, AK",1989,Missing,Missing
02020,"Anchorage Borough, AK",1989,718,225591
02050,"Bethel Census Area, AK",1989,79,13757
02060,"Bristol Bay Borough, AK",1989,Suppressed,1565
02070,"Dillingham Census Area, AK",1989,42,5821
02090,"Fairbanks North Star Borough, AK",1989,241,77244
02100,"Haines Borough, AK",1989,Suppressed,2127
02110,"Juneau Borough, AK",1989,103,26289
02122,"Kenai Peninsula Borough, AK",1989,170,40043
02130,"Ketchikan Gateway Borough, AK",1989,80,13589
02150,"Kodiak Island Borough, AK",1989,57,13125
02164,"Lake and Peninsula Borough, AK",1989,Missing,Missing
02170,"Matanuska-Susitna Borough, AK",1989,147,38465
02180,"Nome Census Area, AK",1989,63,8407
02185,"North Slope Borough, AK",1989,27,5912
02188,"Northwest Arctic Borough, AK",1989,36,6247
02201,"Prince of Wales-Outer Ketchikan Census Area, AK",1989,19,6274
02220,"Sitka Borough, AK",1989,59,8554
02231,"Skagway-Yakutat-Angoon Census Area, AK",1989,14,4322
02232,"Skagway-Hoonah-Angoon Census Area, AK",1989,Missing,Missing
02240,"Southeast Fairbanks Census Area, AK",1989,27,6731
02261,"Valdez-Cordova Census Area, AK",1989,29,9656
02270,"Wade Hampton Census Area, AK",1989,40,5844
02280,"Wrangell-Petersburg Census Area, AK",1989,39,7148
02282,"Yakutat Borough, AK",1989,Missing,Missing
02290,"Yukon-Koyukuk Census Area, AK",1989,61,8992
02900,"Alaska (all counties, 1979-1988)",1989,Missing,Missing
04001,"Apache County, AZ",1989,346,61041
04003,"Cochise County, AZ",1989,756,97740
04005,"Coconino County, AZ",1989,394,95483
04007,"Gila County, AZ",1989,428,39651
04009,"Graham County, AZ",1989,220,26178
04011,"Greenlee County, AZ",1989,49,7816
