County_Code,County_Name,Year,Deaths,Population
01001,"Autauga County, AL",1996,345,40239
01003,"Baldwin County, AL",1996,1146,125460
01005,"Barbour County, AL",1996,273,28277
01007,"Bibb County, AL",1996,197,18874
01009,"Blount County, AL",1996,432,45383
01011,"Bullock County, AL",1996,134,11593
01013,"Butler County, AL",1996,293,21866
01015,"Calhoun County, AL",1996,1258,116937
01017,"Chambers County, AL",1996,470,36920
01019,"Cherokee County, AL",1996,244,22381
01021,"Chilton County, AL",1996,396,36516
01023,"Choctaw County, AL",1996,179,16266
01025,"Clarke County, AL",1996,294,27569
01027,"Clay County, AL",1996,185,13766
01029,"Cleburne County, AL",1996,152,13247
01031,"Coffee County, AL",1996,401,43138
01033,"Colbert County, AL",1996,567,54187
01035,"Conecuh County, AL",1996,202,14487
01037,"Coosa County, AL",1996,109,11839
01039,"Covington County, AL",1996,426,37733
01041,"Crenshaw County, AL",1996,168,13612
01043,"Cullman County, AL",1996,765,74316
01045,"Dale County, AL",1996,392,49535
01047,"Dallas County, AL",1996,605,47482
01049,"DeKalb County, AL",1996,621,60391
01051,"Elmore County, AL",1996,540,58994
01053,"Escambia County, AL",1996,395,37471
01055,"Etowah County, AL",1996,1240,103147
01057,"Fayette County, AL",1996,229,18357
01059,"Franklin County, AL",1996,389,30344
01061,"Geneva County, AL",1996,303,25138
01063,"Greene County, AL",1996,115,10171
01065,"Hale County, AL",1996,168,16472
01067,"Henry County, AL",1996,207,15852
01069,"Houston County, AL",1996,810,86163
01071,"Jackson County, AL",1996,547,51936
01073,"Jefferson County, AL",1996,7146,666218
01075,"Lamar County, AL",1996,206,15803
01077,"Lauderdale County, AL",1996,863,86148
01079,"Lawrence County, AL",1996,341,33536
01081,"Lee County, AL",1996,656,102277
01083,"Limestone County, AL",1996,543,61165
01085,"Lowndes County, AL",1996,160,13009
01087,"Macon County, AL",1996,280,24249
01089,"Madison County, AL",1996,1829,266534
01091,"Marengo County, AL",1996,267,23041
01093,"Marion County, AL",1996,353,31429
01095,"Marshall County, AL",1996,875,80456
01097,"Mobile County, AL",1996,3759,396505
01099,"Monroe County, AL",1996,245,24822
01101,"Montgomery County, AL",1996,2093,223108
01103,"Morgan County, AL",1996,928,107997
01105,"Perry County, AL",1996,158,12255
01107,"Pickens County, AL",1996,247,21005
01109,"Pike County, AL",1996,324,29045
01111,"Randolph County, AL",1996,265,21503
01113,"Russell County, AL",1996,608,51452
01115,"St. Clair County, AL",1996,541,59161
01117,"Shelby County, AL",1996,695,126713
01119,"Sumter County, AL",1996,166,15819
01121,"Talladega County, AL",1996,861,78058
01123,"Tallapoosa County, AL",1996,466,41045
01125,"Tuscaloosa County, AL",1996,1348,160653
01127,"Walker County, AL",1996,817,70070
01129,"Washington County, AL",1996,192,17645
01131,"Wilcox County, AL",1996,167,13536
01133,"Winston County, AL",1996,231,23903
02010,"Aleutian Islands Census Area, AK",1996,Missing,Missing
02013,"Aleutians East Borough, AK",1996,Suppressed,2709
02016,"Aleutians West Census Area, AK",1996,13,5972
02020,"Anchorage Borough, AK",1996,975,250916
02050,"Bethel Census Area, AK",1996,78,15341
02060,"Bristol Bay Borough, AK",1996,0,1231
02070,"Dillingham Census Area, AK",1996,18,4642
02090,"Fairbanks North Star Borough, AK",1996,293,82980
02100,"Haines Borough, AK",1996,10,2309
02110,"Juneau Borough, AK",1996,117,30270
02122,"Kenai Peninsula Borough, AK",1996,237,47888
02130,"Ketchikan Gateway Borough, AK",1996,83,14976
02150,"Kodiak Island Borough, AK",1996,55,14417
02164,"Lake and Peninsula Borough, AK",1996,Suppressed,1826
02170,"Matanuska-Susitna Borough, AK",1996,248,51924
02180,"Nome Census Area, AK",1996,52,9102
02185,"North Slope Borough, AK",1996,28,7233
02188,"Northwest Arctic Borough, AK",1996,48,6767
02201,"Prince of Wales-Outer Ketchikan Census Area, AK",1996,24,6636
02220,"Sitka Borough, AK",1996,54,8833
02231,"Skagway-Yakutat-Angoon Census Area, AK",1996,Missing,Missing
02232,"Skagway-Hoonah-Angoon Census Area, AK",1996,20,3775
02240,"Southeast Fairbanks Census Area, AK",1996,29,6176
02261,"Valdez-Cordova Census Area, AK",1996,43,10227
02270,"Wade Hampton Census Area, AK",1996,35,6697
02280,"Wrangell-Petersburg Census Area, AK",1996,54,6838
02282,"Yakutat Borough, AK",1996,Suppressed,940
02290,"Yukon-Koyukuk Census Area, AK",1996,53,8606
02900,"Alaska (all counties, 1979-1988)",1996,Missing,Missing
04001,"Apache County, AZ",1996,449,69478
04003,"Cochise County, AZ",1996,937,112903
04005,"Coconino County, AZ",1996,474,112838
04007,"Gila County, AZ",1996,541,48499
04009,"Graham County, AZ",1996,274,31460
04011,"Greenlee County, AZ",1996,59,9070
04012,"La Paz County, AZ",1996,199,17553
04013,"Maricopa County, AZ",1996,20469,2704956
04015,"Mohave County, AZ",1996,1597,136533
04017,"Navajo County, AZ",1996,660,90732
04019,"Pima County, AZ",1996,6910,783618
04021,"Pinal County, AZ",1996,1280,152518
04023,"Santa Cruz County, AZ",1996,182,35335
04025,"Yavapai County, AZ",1996,1676,146467
04027,"Yuma County, AZ",1996,885,137881
05001,"Arkansas County, AR",1996,249,21147
05003,"Ashley County, AR",1996,273,24450
05005,"Baxter County, AR",1996,598,36983
05007,"Benton County, AR",1996,1138,132512
05009,"Boone County, AR",1996,347,32686
05011,"Bradley County, AR",1996,183,12293
05013,"Calhoun County, AR",1996,71,5756
05015,"Carroll County, AR",1996,237,24085
05017,"Chicot County, AR",1996,210,14898
05019,"Clark County, AR",1996,250,23407
05021,"Clay County, AR",1996,252,17945
