County_Code,County_Name,Year,Deaths,Population
01001,"Autauga County, AL",2017,528,55504
01003,"Baldwin County, AL",2017,2189,212628
01005,"Barbour County, AL",2017,320,25270
01007,"Bibb County, AL",2017,271,22668
01009,"Blount County, AL",2017,712,58013
01011,"Bullock County, AL",2017,125,10309
01013,"Butler County, AL",2017,239,19825
01015,"Calhoun County, AL",2017,1523,114728
01017,"Chambers County, AL",2017,450,33713
01019,"Cherokee County, AL",2017,346,25857
01021,"Chilton County, AL",2017,520,44067
01023,"Choctaw County, AL",2017,177,12945
01025,"Clarke County, AL",2017,282,24083
01027,"Clay County, AL",2017,164,13367
01029,"Cleburne County, AL",2017,194,14900
01031,"Coffee County, AL",2017,526,51874
01033,"Colbert County, AL",2017,692,54500
01035,"Conecuh County, AL",2017,174,12469
01037,"Coosa County, AL",2017,134,10754
01039,"Covington County, AL",2017,555,37092
01041,"Crenshaw County, AL",2017,184,13871
01043,"Cullman County, AL",2017,1057,82755
01045,"Dale County, AL",2017,537,49226
01047,"Dallas County, AL",2017,521,39215
01049,"DeKalb County, AL",2017,815,71617
01051,"Elmore County, AL",2017,816,81677
01053,"Escambia County, AL",2017,478,37447
01055,"Etowah County, AL",2017,1406,102755
01057,"Fayette County, AL",2017,237,16468
01059,"Franklin County, AL",2017,364,31495
01061,"Geneva County, AL",2017,364,26421
01063,"Greene County, AL",2017,124,8330
01065,"Hale County, AL",2017,209,14812
01067,"Henry County, AL",2017,236,17147
01069,"Houston County, AL",2017,1186,104346
01071,"Jackson County, AL",2017,714,51909
01073,"Jefferson County, AL",2017,7314,659197
01075,"Lamar County, AL",2017,216,13946
01077,"Lauderdale County, AL",2017,1100,92538
01079,"Lawrence County, AL",2017,397,33049
01081,"Lee County, AL",2017,1111,161604
01083,"Limestone County, AL",2017,848,94402
01085,"Lowndes County, AL",2017,134,10076
01087,"Macon County, AL",2017,218,18755
01089,"Madison County, AL",2017,3189,361046
01091,"Marengo County, AL",2017,282,19375
01093,"Marion County, AL",2017,419,29833
01095,"Marshall County, AL",2017,1133,95548
01097,"Mobile County, AL",2017,4301,413955
01099,"Monroe County, AL",2017,294,21327
01101,"Montgomery County, AL",2017,2157,226646
01103,"Morgan County, AL",2017,1393,118818
01105,"Perry County, AL",2017,142,9339
01107,"Pickens County, AL",2017,206,20176
01109,"Pike County, AL",2017,337,33267
01111,"Randolph County, AL",2017,345,22670
01113,"Russell County, AL",2017,665,57045
01115,"St. Clair County, AL",2017,942,88199
