County_Code,County_Name,Year,Deaths,Population
01001,"Autauga County, AL",2000,356,43671
01003,"Baldwin County, AL",2000,1322,140415
01005,"Barbour County, AL",2000,303,29038
01007,"Bibb County, AL",2000,191,20826
01009,"Blount County, AL",2000,450,51024
01011,"Bullock County, AL",2000,146,11714
01013,"Butler County, AL",2000,263,21399
01015,"Calhoun County, AL",2000,1365,112249
01017,"Chambers County, AL",2000,506,36583
01019,"Cherokee County, AL",2000,266,23988
01021,"Chilton County, AL",2000,412,39593
01023,"Choctaw County, AL",2000,175,15922
01025,"Clarke County, AL",2000,293,27867
01027,"Clay County, AL",2000,179,14254
01029,"Cleburne County, AL",2000,144,14123
01031,"Coffee County, AL",2000,454,43615
01033,"Colbert County, AL",2000,598,54984
01035,"Conecuh County, AL",2000,187,14089
01037,"Coosa County, AL",2000,108,12202
01039,"Covington County, AL",2000,495,37631
01041,"Crenshaw County, AL",2000,171,13665
01043,"Cullman County, AL",2000,879,77483
01045,"Dale County, AL",2000,448,49129
01047,"Dallas County, AL",2000,541,46365
01049,"DeKalb County, AL",2000,660,64452
01051,"Elmore County, AL",2000,549,65874
01053,"Escambia County, AL",2000,429,38440
01055,"Etowah County, AL",2000,1320,103459
01057,"Fayette County, AL",2000,232,18495
01059,"Franklin County, AL",2000,359,31223
01061,"Geneva County, AL",2000,317,25764
01063,"Greene County, AL",2000,106,9974
01065,"Hale County, AL",2000,202,17185
01067,"Henry County, AL",2000,181,16310
01069,"Houston County, AL",2000,891,88787
01071,"Jackson County, AL",2000,518,53926
01073,"Jefferson County, AL",2000,7186,662047
01075,"Lamar County, AL",2000,221,15904
01077,"Lauderdale County, AL",2000,913,87966
01079,"Lawrence County, AL",2000,375,34803
01081,"Lee County, AL",2000,771,115092
01083,"Limestone County, AL",2000,548,65676
01085,"Lowndes County, AL",2000,118,13473
01087,"Macon County, AL",2000,296,24105
01089,"Madison County, AL",2000,2213,276700
01091,"Marengo County, AL",2000,244,22539
01093,"Marion County, AL",2000,377,31214
01095,"Marshall County, AL",2000,890,82231
01097,"Mobile County, AL",2000,3995,399843
01099,"Monroe County, AL",2000,276,24324
01101,"Montgomery County, AL",2000,1980,223510
01103,"Morgan County, AL",2000,1025,111064
01105,"Perry County, AL",2000,159,11861
01107,"Pickens County, AL",2000,282,20949
01109,"Pike County, AL",2000,320,29605
01111,"Randolph County, AL",2000,267,22380
01113,"Russell County, AL",2000,627,49756
01115,"St. Clair County, AL",2000,552,64742
01117,"Shelby County, AL",2000,878,143293
01119,"Sumter County, AL",2000,149,14798
01121,"Talladega County, AL",2000,852,80321
01123,"Tallapoosa County, AL",2000,518,41475
01125,"Tuscaloosa County, AL",2000,1476,164875
01127,"Walker County, AL",2000,940,70713
01129,"Washington County, AL",2000,172,18097
01131,"Wilcox County, AL",2000,139,13183
01133,"Winston County, AL",2000,287,24843
02013,"Aleutians East Borough, AK",2000,Suppressed,2697
02016,"Aleutians West Census Area, AK",2000,14,5465
02020,"Anchorage Borough, AK",2000,1064,260283
02050,"Bethel Census Area, AK",2000,77,16006
02060,"Bristol Bay Borough, AK",2000,10,1258
02068,"Denali Borough, AK",2000,Missing,Missing
02070,"Dillingham Census Area, AK",2000,20,4922
02090,"Fairbanks North Star Borough, AK",2000,330,82840
02100,"Haines Borough, AK",2000,18,2392
